num,x,y,z,qx,qy,qz,qw
1031,24.679438780823862,11.378270832188848,7.970456242695696,0.9852269873777172,0.1619459516912668,-0.03069244048700927,0.04646790473422183
1032,24.75627193868334,11.407512071509364,7.977451664187795,0.9875104207431019,0.1483400264711503,-0.027317434731092306,0.0455210196506267
1033,24.988506931207002,11.440123577704618,7.9654157718663035,0.9906459315506198,0.12810607482872172,-0.013745669118651039,0.04495028892747235
1034,25.140269312764566,11.52149181396037,7.95526538498176,0.9901744314777667,0.13227708272473404,-0.01185017452794661,0.0437828961715914
1035,25.293950628061033,11.5401690831701,7.964305717597837,0.9902845914229794,0.13102949985043993,-0.01412779565985317,0.04436331309719471
1036,25.474634340806762,11.58471810540098,7.972133765592159,0.9896669286878793,0.13692895958982906,-0.013277274523029231,0.04041712840352636
1037,25.637886838001478,11.623886975783158,7.958437702628193,0.988104050245183,0.14889239864035428,-0.008880956270377646,0.0374508762502348
1038,25.791497268362125,11.653715377899372,7.962232440160434,0.9870673806526822,0.15581539021687882,-0.003652399427147316,0.03749946934876977
1039,26.046924658446528,11.685383827202479,7.923605859283527,0.9852885028028155,0.16697751910360267,-0.014491753364690614,0.03339256568473086
1040,26.16096341116188,11.761377242132841,7.986683086242822,0.9807920229586624,0.19048849299710757,-0.029951625765710446,0.029394588793453993
1041,26.204167095333755,11.838880972706253,7.993793735211468,0.9807082577637717,0.18967619453710685,-0.034306331684659075,0.032516610927512124
1042,26.407099800294763,11.85291938765449,8.016416653259911,0.9855969260970779,0.16142854468695572,-0.028620924506228888,0.041477305947366996
1043,26.566387778227163,11.945811016559668,7.994211373966912,0.9872001180028716,0.14837720523722045,-0.029085767236868943,0.05073608307063981
1044,26.65221009422114,11.99253083030884,8.007268241342254,0.9909999770338177,0.11079620019525624,-0.03554512385368316,0.06617999479821417
1045,27.004144982709455,11.992975863602208,7.9900594127300355,0.9931651554100565,0.08553308679041013,-0.033141044702456754,0.07217157542587337
1046,27.273556764432325,12.005291209232785,7.947668859094711,0.9919621323582356,0.10591286062477677,-0.024287326893151853,0.06483609854058324
1047,27.30020803285003,12.077314350498693,7.985585011600299,0.9902731529650368,0.1251839268540292,-0.014717819489832749,0.05891903566381921
1048,27.649094531265426,12.073180675149217,7.971309769315386,0.98797832626153,0.1415888974092711,-0.022844376407110775,0.0577022134277609
1049,27.777807539320637,12.14657272194956,7.9909976738164,0.9827300139348067,0.17317222975870494,-0.0402261531573918,0.05133181425053002
1050,27.80480038871511,12.28655700316998,7.987550333425564,0.980733041042829,0.18371589797056537,-0.048450138158713185,0.045428571980145604
1051,27.96583497751463,12.305326931709985,7.996716344982613,0.983680375949322,0.16837360674400115,-0.043022160359587454,0.04660837094569047
1052,28.13680914528175,12.367964067424069,7.987666237506162,0.9843870900089955,0.16575550688415602,-0.03386498348625638,0.04858324664607929
1053,28.273214197130965,12.41738918391033,7.989669126329854,0.9848513649015871,0.15981518439658915,-0.03960542479511944,0.05439031360971486
1054,28.45479073446222,12.446696892814096,8.012374997924429,0.9856379782762166,0.1541167293532488,-0.04300400920044158,0.05400430265930898
1055,28.661271005379426,12.479956136676572,7.999433365750575,0.9844861002927483,0.1651132314805538,-0.0374272567262828,0.046086218920308626
1056,28.67348248217476,12.57206147591053,8.018428219679365,0.9820895107202925,0.18200893803431026,-0.024965046620065188,0.04182924641990606
1057,28.941214098986663,12.554363844747007,7.966873689059995,0.981901940624922,0.1847318048452597,-0.01756045614316249,0.0378730729631095
1058,29.109665624303467,12.603263377574194,7.9998252090993525,0.9775450538962749,0.2075919044925503,-0.023586492248545723,0.027476283873442257
1059,29.168732726599007,12.709357319032383,8.041339829571644,0.9734941738712002,0.22668676409168,-0.022211651180349835,0.020708620821167697
1060,29.202729877387906,12.797236474491285,8.010182176431307,0.9764765333734685,0.21420134956124603,-0.010281058377534427,0.022486917434630344
1061,29.371475846846554,12.858697085510018,7.981501386419576,0.9807472306829562,0.1934757241212869,0.004219262155418901,0.026157436998297923
1062,29.506711238613708,12.937808303880374,7.939193325474157,0.9842737579842231,0.1725712785143574,0.001014810576280829,0.03772656007416113
1063,29.76306114732746,12.941770588103552,7.964336583819814,0.9874432713599188,0.15147605472229253,-0.006086364424674317,0.044426870921558816
1064,30.02271743683089,12.961544458615164,7.9857935065942325,0.9864605735530013,0.15848376821485854,-0.002769425625086045,0.04208042679928181
1065,30.086645441425397,13.070957019401199,7.975423292265937,0.9828503629604768,0.18022754653898473,0.008929057387439075,0.03799299186914456
1066,30.275013201350603,13.098983635706619,7.939089762433298,0.9821513230880804,0.18386063888088497,0.017123288316847143,0.035788783492373195
1067,30.44682978495826,13.170900981289087,7.946799397871063,0.9797232309490483,0.19667002183451832,0.006054600982929826,0.037770822830662354
1068,30.545107358652864,13.294251149945657,7.977122802573302,0.9788330447067426,0.2002159044910569,-0.003067867053834326,0.04230898687863004
1069,30.673793686811496,13.385670235512263,7.933363994481966,0.9813923549164709,0.18541709564805,-0.00411407832314596,0.049725453366422284
1070,30.86294406310436,13.441274399495052,7.935787355758473,0.9841487736729018,0.16915985296543376,-0.0014253126058934665,0.05323630252761682
1071,31.020097963359778,13.528182989806737,7.924873025766196,0.9860751967280007,0.15590704913358835,-0.007212050740412279,0.057416763688047566
1072,31.179414740900405,13.567965229284095,7.95660378048598,0.9880871214596507,0.14050442772573232,-0.013653708494133776,0.06128558100730763
1073,31.47437767465443,13.540204038848904,7.976600860879904,0.9888386512365716,0.13604369907492905,-0.011399271928904145,0.05966816875134534
1074,31.64058270658149,13.58974413101028,7.953611419720659,0.9859017476230653,0.15688754550334952,-0.004391100871217696,0.05800655422328638
1075,31.7826463165096,13.635698013036794,7.9557343297101974,0.9840952757445189,0.16881417124256068,0.005562272112798208,0.055021132067142056
1076,31.998779381003693,13.676365624573188,7.940866262065845,0.9812832511002798,0.18596265945832463,-0.0032572723492678914,0.04990451456626946
1077,32.069968003842625,13.807273427202139,7.989038999636528,0.9771700606617393,0.20683598057958394,-0.012741906151882608,0.04685289224403854
1078,32.133696039500556,13.905689741701753,7.98579007198392,0.9779182189886217,0.202811059872394,-0.007691761449253565,0.04984443569111815
1079,32.300896590145555,13.953943963967836,7.974933904452848,0.9804920440674713,0.18892125198952778,0.004384829533525475,0.05408220906234438
1080,32.48523482407552,14.034038660760631,7.917512238882775,0.9818472171452256,0.18185518024579972,0.004897296075876031,0.05367263821621745
1081,32.64957290386235,14.081610809845019,7.935760168235177,0.9828803848701496,0.17550515789921234,-0.005305829221973785,0.05582057653362607
1082,32.85911451584147,14.077964296278697,7.974446064415389,0.9826916724775079,0.17842472039316054,-0.005941612219385333,0.04946102748847179
1083,33.00570301054931,14.135023392166945,7.968629898393631,0.9781079973041775,0.20432869906754028,0.0021499462166679525,0.03936884654448485
1084,33.156244399159625,14.181841379226723,7.951132050698113,0.9742610537486891,0.22251865717054825,0.011959691002919652,0.03402663883818826
1085,33.32693166390194,14.261947449131863,7.920120353273196,0.9706233111227603,0.23804876454012142,0.005022499850780006,0.03461138687282
1086,33.44187912188217,14.376260344860832,7.9476383562773005,0.9669444018009886,0.252438595444742,-0.008972460688074417,0.03482490925781688
1087,33.51736104686389,14.492546529532348,7.967280594583491,0.967041202347713,0.25095651459658735,-0.01432032789119168,0.0405840972858989
1088,33.6672020610723,14.552495694317011,7.956569910659823,0.9711536359436433,0.2328485592537514,-0.007994739201154082,0.050776451156014465
1089,33.83431559843615,14.637922046273358,7.905449141079663,0.9746446375183676,0.21512124849049238,-0.00654743796205512,0.061219360178908125
1090,34.0117490039364,14.675026875587715,7.919381342491523,0.9773718241912894,0.1990789109750102,-0.013309562348899991,0.07024784717040075
1091,34.18778811825223,14.70427618755092,7.975056474651237,0.9789439775272283,0.19208864615185242,-0.013642954958287238,0.06770901463412496
1092,34.3262800340677,14.765734217048156,7.9666221194768765,0.977832281965835,0.1994906152388517,-0.003728894504516223,0.06351077170753161
1093,34.44105345088375,14.834819806695336,7.96101849987347,0.9756969548301717,0.20925783752087193,0.01239859277910154,0.06381915596681147
1094,34.63278714153929,14.866288842181985,7.915551158232445,0.9742654486167147,0.2165724192524649,0.019584665735928226,0.059326753819994846
1095,34.752309790876566,14.9543064075067,7.953941480226443,0.9711034841268428,0.23199055030860286,0.01933144310167542,0.05258044305466842
1096,34.86884871289823,15.022629425025084,7.982091460171981,0.9692573024077213,0.23950871928189812,0.02779063404372731,0.049025868444115064
1097,35.01653524370494,15.055724582746308,7.969720042356743,0.9706446972606755,0.23185538635614392,0.04607563910096315,0.0443732687415821
1098,35.178378127912325,15.120706742203595,7.912255502176628,0.9717340424110331,0.225731235807959,0.059118664089964704,0.03582378478528049
1099,35.29241990457564,15.239302253783961,7.885431914595392,0.9725868480952609,0.22433981978490647,0.05084855053315882,0.03407188107044405
1100,35.47493608437897,15.290265546450142,7.910393090696932,0.9767173881607228,0.20903712736100938,0.038577962703074765,0.028954513341327558
1101,35.66190765774433,15.335568230610106,7.882492646565287,0.977978577515444,0.2055304921147316,0.026717024807308126,0.02452181309346132
1102,35.726613767009745,15.535290776094843,7.889753753518185,0.9696705181531604,0.24205126814604694,0.01892107052502549,0.028147165108742166
1103,35.92451051388729,15.575983835199048,7.856780164755159,0.9674757832032538,0.2512231991332617,0.011173390529430557,0.02743480411042295
1104,36.0692942159438,15.681726491665028,7.880549471344971,0.9656244576266543,0.2583550337061578,-0.0021940834355629836,0.028587923845527934
1105,36.20707644638448,15.747355140750692,7.906120027092005,0.9665012164705561,0.2541987452558137,-0.006778799962445173,0.03482017148686188
1106,36.36922547382345,15.794836423175452,7.893270475398193,0.9703307491506091,0.23812048173681108,-0.003945053794206156,0.04172900646801435
