number,value,datetime_start,datetime_complete,duration,params_mirror_pos_x,params_mirror_pos_y,params_param_swing_speed,state
168,0.0,2026-01-12 20:33:46.790296,2026-01-12 20:33:46.805065,0 days 00:00:00.014769,31.340910429776564,38.12942522196356,9.973445559959336,COMPLETE
169,0.0,2026-01-12 20:33:46.805065,2026-01-12 20:33:46.822036,0 days 00:00:00.016971,22.255897012792285,16.096462164735243,2.092259790823272,COMPLETE
170,0.0,2026-01-12 20:33:46.822036,2026-01-12 20:33:46.832188,0 days 00:00:00.010152,24.841503203505532,44.20757070340586,9.302550521096677,COMPLETE
171,0.0,2026-01-12 20:33:46.832188,2026-01-12 20:33:46.836869,0 days 00:00:00.004681,27.69118824611107,91.40345143429978,0.7937022713677209,COMPLETE
172,0.0,2026-01-12 20:33:46.836869,2026-01-12 20:33:46.848007,0 days 00:00:00.011138,12.22284065413591,80.5172220374518,1.4209557574699434,COMPLETE
173,0.0,2026-01-12 20:33:46.848007,2026-01-12 20:33:46.868474,0 days 00:00:00.020467,10.522038009652064,77.68190555107098,14.443357763491,COMPLETE
174,0.0,2026-01-12 20:33:46.868474,2026-01-12 20:33:46.878153,0 days 00:00:00.009679,5.218963339900548,88.67345066677476,14.972471270849017,COMPLETE
175,0.0,2026-01-12 20:33:46.878153,2026-01-12 20:33:46.880538,0 days 00:00:00.002385,52.54118184980735,97.17501871009485,14.72680918008021,COMPLETE
176,0.0,2026-01-12 20:33:46.880538,2026-01-12 20:33:46.902869,0 days 00:00:00.022331,13.601125861099712,61.25173966931126,10.53695793706436,COMPLETE
177,0.0,2026-01-12 20:33:46.902869,2026-01-12 20:33:46.915714,0 days 00:00:00.012845,16.008426877240126,87.12761718338504,14.093315350198555,COMPLETE
178,0.0,2026-01-12 20:33:46.915714,2026-01-12 20:33:46.933465,0 days 00:00:00.017751,48.34307006480718,106.46594303943257,13.756640937102556,COMPLETE
179,0.0,2026-01-12 20:33:46.933465,2026-01-12 20:33:46.941442,0 days 00:00:00.007977,19.008922924530623,73.46848151875936,11.346476260657353,COMPLETE
180,0.0,2026-01-12 20:33:46.941442,2026-01-12 20:33:46.957337,0 days 00:00:00.015895,2.755724926892716,84.8232063738681,8.84737817622046,COMPLETE
181,0.0,2026-01-12 20:33:46.957337,2026-01-12 20:33:46.957337,0 days 00:00:00,-18.521071902954137,63.67572893341065,2.2886638297732085,COMPLETE
182,0.0,2026-01-12 20:33:46.957337,2026-01-12 20:33:46.984365,0 days 00:00:00.027028,-16.1130100203166,55.68233981540795,2.876688292839976,COMPLETE
183,0.0,2026-01-12 20:33:46.984365,2026-01-12 20:33:46.994824,0 days 00:00:00.010459,-14.625271856672288,47.30892748065291,1.9215512558561731,COMPLETE
184,0.0,2026-01-12 20:33:46.994824,2026-01-12 20:33:47.011119,0 days 00:00:00.016295,-18.76162106678802,58.25738180197865,2.5510470638119083,COMPLETE
185,0.0,2026-01-12 20:33:47.011119,2026-01-12 20:33:47.020633,0 days 00:00:00.009514,-2.9936207055350397,2.5761782351077267,9.702955754617033,COMPLETE
186,0.0,2026-01-12 20:33:47.020633,2026-01-12 20:33:47.029899,0 days 00:00:00.009266,-12.911182467640085,50.658945476154486,12.685668039455203,COMPLETE
187,0.0,2026-01-12 20:33:47.029899,2026-01-12 20:33:47.046501,0 days 00:00:00.016602,50.34378348045544,66.2367568804871,1.464007535000735,COMPLETE
188,0.0,2026-01-12 20:33:47.046501,2026-01-12 20:33:47.060712,0 days 00:00:00.014211,57.764082973654084,42.19361720077776,3.3374040975199812,COMPLETE
189,0.0,2026-01-12 20:33:47.060712,2026-01-12 20:33:47.077882,0 days 00:00:00.017170,34.617453101391376,45.10986986301348,3.9370639807225567,COMPLETE
190,0.0,2026-01-12 20:33:47.077882,2026-01-12 20:33:47.088146,0 days 00:00:00.010264,55.17254899371629,60.51754991873257,11.735651163403697,COMPLETE
191,0.0,2026-01-12 20:33:47.088146,2026-01-12 20:33:47.106597,0 days 00:00:00.018451,51.56796543702299,53.41212670510744,13.21455964169489,COMPLETE
192,0.0,2026-01-12 20:33:47.106597,2026-01-12 20:33:47.118954,0 days 00:00:00.012357,9.841431747154711,48.78783742298239,5.392104317598954,COMPLETE
193,0.0,2026-01-12 20:33:47.118954,2026-01-12 20:33:47.130860,0 days 00:00:00.011906,44.29606982162427,51.86981743568105,4.867604892300186,COMPLETE
194,0.0,2026-01-12 20:33:47.130860,2026-01-12 20:33:47.138920,0 days 00:00:00.008060,-16.846013936536465,32.226753471352914,5.942401454628508,COMPLETE
195,0.0,2026-01-12 20:33:47.138920,2026-01-12 20:33:47.154074,0 days 00:00:00.015154,7.018215816970692,47.09411198683891,2.418713011668596,COMPLETE
196,0.0,2026-01-12 20:33:47.154074,2026-01-12 20:33:47.165255,0 days 00:00:00.011181,53.211969159128806,28.164004537150042,14.970261337622679,COMPLETE
197,0.0,2026-01-12 20:33:47.165255,2026-01-12 20:33:47.166578,0 days 00:00:00.001323,23.085364178649595,94.25844468562977,4.292252462814468,COMPLETE
198,0.0,2026-01-12 20:33:47.166578,2026-01-12 20:33:47.178968,0 days 00:00:00.012390,49.1963882895413,55.78263622724245,7.266673654501546,COMPLETE
199,0.0,2026-01-12 20:33:47.178968,2026-01-12 20:33:47.204851,0 days 00:00:00.025883,1.2748590807625284,8.05236815994689,1.7555282413941256,COMPLETE
200,0.0,2026-01-12 20:33:47.204851,2026-01-12 20:33:47.222916,0 days 00:00:00.018065,-8.579427861555882,12.714164489536667,6.392952745839279,COMPLETE
201,0.0,2026-01-12 20:33:47.222916,2026-01-12 20:33:47.238963,0 days 00:00:00.016047,50.87970833685434,108.29377061774534,8.474687922736114,COMPLETE
202,0.0,2026-01-12 20:33:47.238963,2026-01-12 20:33:47.253971,0 days 00:00:00.015008,47.59171242386491,111.4509420407826,9.220262747056326,COMPLETE
203,0.0,2026-01-12 20:33:47.253971,2026-01-12 20:33:47.269129,0 days 00:00:00.015158,40.61419167041964,116.2016339537694,9.779353470221855,COMPLETE
204,0.0,2026-01-12 20:33:47.270128,2026-01-12 20:33:47.280129,0 days 00:00:00.010001,21.13367799527438,82.6753525859597,9.548242756698528,COMPLETE
205,0.0,2026-01-12 20:33:47.280129,2026-01-12 20:33:47.290353,0 days 00:00:00.010224,52.33960796157184,100.02173064778876,12.175012686545085,COMPLETE
206,0.0,2026-01-12 20:33:47.290353,2026-01-12 20:33:47.300373,0 days 00:00:00.010020,56.939702557857274,69.23751025096121,10.94997427596317,COMPLETE
207,0.0,2026-01-12 20:33:47.300373,2026-01-12 20:33:47.311133,0 days 00:00:00.010760,-11.599196903014969,44.53302304981967,9.057222890238783,COMPLETE
208,0.0,2026-01-12 20:33:47.311133,2026-01-12 20:33:47.326531,0 days 00:00:00.015398,54.969226932898096,50.14730568556983,3.2259879089262724,COMPLETE
209,0.0,2026-01-12 20:33:47.326531,2026-01-12 20:33:47.342005,0 days 00:00:00.015474,49.89397285575581,113.89239439526624,7.8981814751487835,COMPLETE
210,0.0,2026-01-12 20:33:47.343008,2026-01-12 20:33:47.353007,0 days 00:00:00.009999,12.883518468738806,35.01215947783756,8.616849158856233,COMPLETE
211,0.0,2026-01-12 20:33:47.353007,2026-01-12 20:33:47.363296,0 days 00:00:00.010289,30.101908597601522,97.5827274385893,8.16532630700333,COMPLETE
212,0.0,2026-01-12 20:33:47.363296,2026-01-12 20:33:47.373646,0 days 00:00:00.010350,25.81743919279695,91.39256329251423,7.581112240814418,COMPLETE
213,0.0,2026-01-12 20:33:47.373646,2026-01-12 20:33:47.383243,0 days 00:00:00.009597,27.128252920216344,105.1742249411747,8.78483892914601,COMPLETE
214,0.0,2026-01-12 20:33:47.383243,2026-01-12 20:33:47.398896,0 days 00:00:00.015653,24.5356866677761,4.3606938737542436,10.17345706572263,COMPLETE
215,0.0,2026-01-12 20:33:47.398896,2026-01-12 20:33:47.409935,0 days 00:00:00.011039,9.187383027401472,103.44178766540749,1.0261578817980679,COMPLETE
216,0.0,2026-01-12 20:33:47.409935,2026-01-12 20:33:47.420216,0 days 00:00:00.010281,-17.11956092974826,38.97418544958972,2.0767008014391832,COMPLETE
217,0.0,2026-01-12 20:33:47.420216,2026-01-12 20:33:47.430878,0 days 00:00:00.010662,-18.882916055435608,79.55726308724549,9.432197892481279,COMPLETE
218,0.0,2026-01-12 20:33:47.430878,2026-01-12 20:33:47.440892,0 days 00:00:00.010014,27.86128815864172,42.524820367822485,0.6587615762105887,COMPLETE
219,0.0,2026-01-12 20:33:47.440892,2026-01-12 20:33:47.450108,0 days 00:00:00.009216,11.175681870317966,46.86978710427723,6.88839517205939,COMPLETE
220,0.0,2026-01-12 20:33:47.450108,2026-01-12 20:33:47.465314,0 days 00:00:00.015206,22.981953856507936,119.97877577057056,8.330173389958201,COMPLETE
221,0.0,2026-01-12 20:33:47.466315,2026-01-12 20:33:47.476707,0 days 00:00:00.010392,53.18766269176515,95.35235812994945,6.658676060278584,COMPLETE
222,0.0,2026-01-12 20:33:47.476707,2026-01-12 20:33:47.486186,0 days 00:00:00.009479,50.80053429548921,98.61346191777402,11.642272433800766,COMPLETE
223,0.0,2026-01-12 20:33:47.487186,2026-01-12 20:33:47.503205,0 days 00:00:00.016019,48.3215850132316,52.22655730301049,5.378027063861823,COMPLETE
224,0.0,2026-01-12 20:33:47.503205,2026-01-12 20:33:47.513533,0 days 00:00:00.010328,-19.856332870328423,21.549316965322188,5.812665274815045,COMPLETE
225,0.0,2026-01-12 20:33:47.513533,2026-01-12 20:33:47.524159,0 days 00:00:00.010626,46.54853231867119,49.253408176336286,6.257186902591143,COMPLETE
226,0.0,2026-01-12 20:33:47.524159,2026-01-12 20:33:47.534173,0 days 00:00:00.010014,20.715676594673862,92.88466852255137,4.462081193822806,COMPLETE
227,0.0,2026-01-12 20:33:47.534173,2026-01-12 20:33:47.544652,0 days 00:00:00.010479,-15.696074669541154,100.79734597188607,2.617118138638032,COMPLETE
228,0.0,2026-01-12 20:33:47.544652,2026-01-12 20:33:47.553667,0 days 00:00:00.009015,17.52453711557199,46.19535327151569,1.3037501303151782,COMPLETE
229,0.0,2026-01-12 20:33:47.554667,2026-01-12 20:33:47.563682,0 days 00:00:00.009015,54.003963127295044,76.127797973976,3.6317844232188445,COMPLETE
230,0.0,2026-01-12 20:33:47.564685,2026-01-12 20:33:47.574742,0 days 00:00:00.010057,45.26487243663585,62.414930087273405,7.3852107198927825,COMPLETE
231,0.0,2026-01-12 20:33:47.574742,2026-01-12 20:33:47.584758,0 days 00:00:00.010016,22.258215407057413,37.591343997373706,7.064258547147336,COMPLETE
232,0.0,2026-01-12 20:33:47.584758,2026-01-12 20:33:47.595274,0 days 00:00:00.010516,19.64182827004037,30.548004552669024,9.048356665718547,COMPLETE
233,0.0,2026-01-12 20:33:47.595274,2026-01-12 20:33:47.605377,0 days 00:00:00.010103,26.075733991028702,40.91473696080573,6.185033403027569,COMPLETE
234,0.0,2026-01-12 20:33:47.605377,2026-01-12 20:33:47.614628,0 days 00:00:00.009251,15.051624086187076,36.86278920156837,6.574183981568899,COMPLETE
235,0.0,2026-01-12 20:33:47.615629,2026-01-12 20:33:47.625644,0 days 00:00:00.010015,23.76885303060303,33.1579980269622,1.657780545470271,COMPLETE
236,0.0,2026-01-12 20:33:47.625644,2026-01-12 20:33:47.635053,0 days 00:00:00.009409,29.17764532722486,107.19034253733764,4.924142899464725,COMPLETE
237,0.0,2026-01-12 20:33:47.636058,2026-01-12 20:33:47.645305,0 days 00:00:00.009247,5.687755256445002,72.87088181807808,12.034804983298853,COMPLETE
238,0.0,2026-01-12 20:33:47.646423,2026-01-12 20:33:47.655742,0 days 00:00:00.009319,8.093753840244,43.008214557738754,5.744092369410407,COMPLETE
239,0.0,2026-01-12 20:33:47.655742,2026-01-12 20:33:47.665878,0 days 00:00:00.010136,52.27958180478711,102.90443824822752,11.362768976048427,COMPLETE
240,0.0,2026-01-12 20:33:47.665878,2026-01-12 20:33:47.682158,0 days 00:00:00.016280,49.604139842796606,57.929031136504676,2.2463002134585786,COMPLETE
241,0.0,2026-01-12 20:33:47.682158,2026-01-12 20:33:47.697486,0 days 00:00:00.015328,32.79771403553873,63.3612028994106,6.4556221666182045,COMPLETE
242,0.0,2026-01-12 20:33:47.698487,2026-01-12 20:33:47.714012,0 days 00:00:00.015525,-5.1952358174842335,65.21676472426743,5.030210597444841,COMPLETE
243,0.0,2026-01-12 20:33:47.714012,2026-01-12 20:33:47.729664,0 days 00:00:00.015652,34.12945852903712,67.30648340342626,4.616428325094958,COMPLETE
244,0.0,2026-01-12 20:33:47.729664,2026-01-12 20:33:47.740365,0 days 00:00:00.010701,30.475878347700082,35.894036775714966,9.980143529128268,COMPLETE
245,0.0,2026-01-12 20:33:47.740365,2026-01-12 20:33:47.756024,0 days 00:00:00.015659,-17.72203591507189,60.40888943008355,14.470298790069775,COMPLETE
246,0.0,2026-01-12 20:33:47.756024,2026-01-12 20:33:47.766213,0 days 00:00:00.010189,36.182386013551174,85.90680906377604,2.9574681494075623,COMPLETE
247,0.0,2026-01-12 20:33:47.766213,2026-01-12 20:33:47.781694,0 days 00:00:00.015481,21.683766908087865,70.49912796973408,1.8470970585170405,COMPLETE
248,0.0,2026-01-12 20:33:47.782695,2026-01-12 20:33:47.793114,0 days 00:00:00.010419,51.545438098058746,40.04814015243568,3.797399846832714,COMPLETE
249,0.0,2026-01-12 20:33:47.793114,2026-01-12 20:33:47.804677,0 days 00:00:00.011563,18.188306756713626,25.47243494764635,7.891546215836083,COMPLETE
250,0.0,2026-01-12 20:33:47.804677,2026-01-12 20:33:47.820120,0 days 00:00:00.015443,37.73630951277605,44.06574970066423,0.29987988500926177,COMPLETE
251,0.0,2026-01-12 20:33:47.820120,2026-01-12 20:33:47.836133,0 days 00:00:00.016013,-14.900800920354866,64.78896454741913,8.445955708040469,COMPLETE
252,0.0,2026-01-12 20:33:47.836133,2026-01-12 20:33:47.846159,0 days 00:00:00.010026,41.26736642294586,47.980359794648756,5.272154358784159,COMPLETE
253,0.0,2026-01-12 20:33:47.847160,2026-01-12 20:33:47.857295,0 days 00:00:00.010135,-6.999534207418259,81.21703600287485,14.989862466199547,COMPLETE
254,0.0,2026-01-12 20:33:47.857295,2026-01-12 20:33:47.866855,0 days 00:00:00.009560,24.453382972485155,45.32706108086618,10.674235387596358,COMPLETE
255,0.0,2026-01-12 20:33:47.867856,2026-01-12 20:33:47.883337,0 days 00:00:00.015481,31.66945624157385,1.9938296064236039,12.5047819954395,COMPLETE
256,0.0,2026-01-12 20:33:47.883337,2026-01-12 20:33:47.893662,0 days 00:00:00.010325,55.06439544037271,116.21066421141616,9.456514035369615,COMPLETE
257,0.0,2026-01-12 20:33:47.894917,2026-01-12 20:33:47.904985,0 days 00:00:00.010068,3.5001533919661822,96.77504688528153,6.859970346693193,COMPLETE
258,0.0,2026-01-12 20:33:47.904985,2026-01-12 20:33:47.915339,0 days 00:00:00.010354,-1.0144359536075602,112.33924880521064,8.733460525266391,COMPLETE
259,0.0,2026-01-12 20:33:47.915339,2026-01-12 20:33:47.925393,0 days 00:00:00.010054,20.03255418565078,49.452189596382595,4.062109174717017,COMPLETE
260,0.0,2026-01-12 20:33:47.926392,2026-01-12 20:33:47.935444,0 days 00:00:00.009052,26.20621248409537,54.759717179189416,2.0585681614411793,COMPLETE
261,0.0,2026-01-12 20:33:47.936445,2026-01-12 20:33:47.951882,0 days 00:00:00.015437,12.880743808152063,89.6547694680318,0.8265005534102587,COMPLETE
262,0.0,2026-01-12 20:33:47.951882,2026-01-12 20:33:47.962103,0 days 00:00:00.010221,42.91836679223999,40.893922457562525,2.5426534246422077,COMPLETE
263,0.0,2026-01-12 20:33:47.962103,2026-01-12 20:33:47.972420,0 days 00:00:00.010317,-17.922778416401428,109.47198945022079,5.610209754589263,COMPLETE
264,0.0,2026-01-12 20:33:47.972420,2026-01-12 20:33:47.988539,0 days 00:00:00.016119,49.48985380557994,68.213455049715,11.822370411217182,COMPLETE
265,0.0,2026-01-12 20:33:47.988539,2026-01-12 20:33:47.999675,0 days 00:00:00.011136,28.10966065586559,33.310855709025354,14.235922086274647,COMPLETE
266,0.0,2026-01-12 20:33:47.999675,2026-01-12 20:33:48.009978,0 days 00:00:00.010303,10.159363720495831,29.04625359264802,1.6440578446658574,COMPLETE
267,0.0,2026-01-12 20:33:48.009978,2026-01-12 20:33:48.025985,0 days 00:00:00.016007,47.122786926779085,61.06136944673437,1.2370653893687917,COMPLETE
268,0.0,2026-01-12 20:33:48.025985,2026-01-12 20:33:48.036988,0 days 00:00:00.011003,14.54001682303036,51.25544108158836,10.37994907505552,COMPLETE
269,0.0,2026-01-12 20:33:48.036988,2026-01-12 20:33:48.053000,0 days 00:00:00.016012,53.21677491570223,57.58504194301679,13.481799575908882,COMPLETE
270,0.0,2026-01-12 20:33:48.053000,2026-01-12 20:33:48.068996,0 days 00:00:00.015996,56.502417542439645,43.750589819759554,12.94292526081564,COMPLETE
271,0.0,2026-01-12 20:33:48.070000,2026-01-12 20:33:48.079996,0 days 00:00:00.009996,-2.499281714007463,103.66818020089072,9.112271122266593,COMPLETE
272,0.0,2026-01-12 20:33:48.079996,2026-01-12 20:33:48.092131,0 days 00:00:00.012135,7.063635196719394,75.35729125680012,14.674655561293779,COMPLETE
273,0.0,2026-01-12 20:33:48.092131,2026-01-12 20:33:48.109139,0 days 00:00:00.017008,15.906408490178144,17.754231550834934,9.66106823679667,COMPLETE
274,0.0,2026-01-12 20:33:48.109139,2026-01-12 20:33:48.119141,0 days 00:00:00.010002,-16.57145603828794,38.14621589855201,11.144986228734293,COMPLETE
275,0.0,2026-01-12 20:33:48.120140,2026-01-12 20:33:48.135147,0 days 00:00:00.015007,33.9538449816458,52.982556039950694,7.726256846420829,COMPLETE
276,0.0,2026-01-12 20:33:48.136154,2026-01-12 20:33:48.147149,0 days 00:00:00.010995,23.01571812754284,47.27883164541608,6.046270001456433,COMPLETE
277,0.0,2026-01-12 20:33:48.147149,2026-01-12 20:33:48.162222,0 days 00:00:00.015073,-19.46092586859547,35.50894843808221,8.791491881431334,COMPLETE
278,0.0,2026-01-12 20:33:48.163221,2026-01-12 20:33:48.173515,0 days 00:00:00.010294,29.19828777743522,87.77578219915308,4.337510554683319,COMPLETE
279,0.0,2026-01-12 20:33:48.173515,2026-01-12 20:33:48.183845,0 days 00:00:00.010330,0.6103416617815574,0.4279248551308088,11.58668012020467,COMPLETE
280,0.0,2026-01-12 20:33:48.183845,2026-01-12 20:33:48.194187,0 days 00:00:00.010342,50.36728429096465,4.7675109717348025,3.240414730917765,COMPLETE
281,0.0,2026-01-12 20:33:48.194187,2026-01-12 20:33:48.210325,0 days 00:00:00.016138,21.55925444028203,65.8391369665545,2.0892605084354514,COMPLETE
282,0.0,2026-01-12 20:33:48.210325,2026-01-12 20:33:48.226327,0 days 00:00:00.016002,11.198393763062452,62.64991993795289,12.332955933752878,COMPLETE
283,0.0,2026-01-12 20:33:48.226327,2026-01-12 20:33:48.236335,0 days 00:00:00.010008,51.998045322928434,41.11720536561274,2.3011017803551637,COMPLETE
284,0.0,2026-01-12 20:33:48.237334,2026-01-12 20:33:48.247335,0 days 00:00:00.010001,19.627545683084527,45.53543661953219,8.284211806139988,COMPLETE
285,0.0,2026-01-12 20:33:48.247335,2026-01-12 20:33:48.258350,0 days 00:00:00.011015,-13.511485289728375,94.56773549209124,9.334685407949317,COMPLETE
286,0.0,2026-01-12 20:33:48.259352,2026-01-12 20:33:48.269485,0 days 00:00:00.010133,8.327490603606575,31.370952681612284,7.26259453086687,COMPLETE
287,0.0,2026-01-12 20:33:48.269485,2026-01-12 20:33:48.285185,0 days 00:00:00.015700,54.29646903966508,70.31424546814014,2.7757235164440472,COMPLETE
288,0.0,2026-01-12 20:33:48.285185,2026-01-12 20:33:48.296871,0 days 00:00:00.011686,26.912038330243284,48.69111927932358,4.698693379344305,COMPLETE
289,0.0,2026-01-12 20:33:48.296871,2026-01-12 20:33:48.312988,0 days 00:00:00.016117,17.39686467025492,99.30790086782797,0.4457768342412444,COMPLETE
290,0.0,2026-01-12 20:33:48.312988,2026-01-12 20:33:48.323989,0 days 00:00:00.011001,31.710244596161065,92.08357226223741,10.150280690143521,COMPLETE
291,0.0,2026-01-12 20:33:48.323989,2026-01-12 20:33:48.339977,0 days 00:00:00.015988,48.71880035905797,84.61739380733601,6.275041676862009,COMPLETE
292,0.0,2026-01-12 20:33:48.339977,2026-01-12 20:33:48.350330,0 days 00:00:00.010353,24.084188471440633,77.57569936742672,11.89822925053158,COMPLETE
293,0.0,2026-01-12 20:33:48.351338,2026-01-12 20:33:48.361578,0 days 00:00:00.010240,-15.724868754849785,39.22483368698756,1.55685492281377,COMPLETE
294,0.0,2026-01-12 20:33:48.361578,2026-01-12 20:33:48.372108,0 days 00:00:00.010530,-10.962606626216495,105.52995940300585,9.822137698407753,COMPLETE
295,0.0,2026-01-12 20:33:48.372108,2026-01-12 20:33:48.381753,0 days 00:00:00.009645,45.106400940848246,50.17483374800036,10.860467755103759,COMPLETE
296,0.0,2026-01-12 20:33:48.382760,2026-01-12 20:33:48.398352,0 days 00:00:00.015592,59.36518774731851,43.76114412368214,1.9426186476844136,COMPLETE
297,0.0,2026-01-12 20:33:48.398352,2026-01-12 20:33:48.409517,0 days 00:00:00.011165,4.452544266549259,101.21110267732023,5.229187389475569,COMPLETE
298,0.0,2026-01-12 20:33:48.409517,2026-01-12 20:33:48.425264,0 days 00:00:00.015747,35.85809699304887,59.45524692173995,0.940196119838927,COMPLETE
299,0.0,2026-01-12 20:33:48.425264,2026-01-12 20:33:48.436459,0 days 00:00:00.011195,25.137484238742747,54.15653582473352,3.6814264613845498,COMPLETE
