number,value,datetime_start,datetime_complete,duration,params_mirror_pos_x,params_mirror_pos_y,params_param_swing_speed,state
165,0.0,2026-01-12 15:24:39.245495,2026-01-12 15:24:39.254705,0 days 00:00:00.009210,55.53816305620786,87.68633756455384,6.201447232939864,COMPLETE
166,-1000000000.0,2026-01-12 15:24:39.255715,2026-01-12 15:24:39.269462,0 days 00:00:00.013747,29.270415008167543,82.7346628651903,9.00719415909175,COMPLETE
167,0.0,2026-01-12 15:24:39.269462,2026-01-12 15:24:39.279811,0 days 00:00:00.010349,10.757278126714525,47.61923848576272,7.642107325481593,COMPLETE
168,0.0,2026-01-12 15:24:39.279811,2026-01-12 15:24:39.289669,0 days 00:00:00.009858,2.4184300020251914,98.73723578730869,4.101253752052113,COMPLETE
169,0.0,2026-01-12 15:24:39.289669,2026-01-12 15:24:39.298404,0 days 00:00:00.008735,-3.4080460909546275,21.629316089777404,8.547765206779633,COMPLETE
170,0.0,2026-01-12 15:24:39.299405,2026-01-12 15:24:39.308816,0 days 00:00:00.009411,-14.054052328404213,113.82583638284983,13.564263666625756,COMPLETE
171,0.0,2026-01-12 15:24:39.308816,2026-01-12 15:24:39.318868,0 days 00:00:00.010052,52.86070514729499,100.08901065235396,14.590249361895287,COMPLETE
172,-1000000000.0,2026-01-12 15:24:39.318868,2026-01-12 15:24:39.333443,0 days 00:00:00.014575,43.46991612511554,103.026665685186,14.972728319833466,COMPLETE
173,0.0,2026-01-12 15:24:39.333443,2026-01-12 15:24:39.343545,0 days 00:00:00.010102,50.98464710893385,93.71571694871456,14.415065668201521,COMPLETE
174,0.0,2026-01-12 15:24:39.343545,2026-01-12 15:24:39.353024,0 days 00:00:00.009479,46.121002631208384,96.0578535375885,9.194997621190748,COMPLETE
175,-1000000000.0,2026-01-12 15:24:39.353024,2026-01-12 15:24:39.367326,0 days 00:00:00.014302,15.047658988534675,84.24680858326495,13.888369631202803,COMPLETE
176,0.0,2026-01-12 15:24:39.368328,2026-01-12 15:24:39.377462,0 days 00:00:00.009134,11.905657817655493,105.46209486871976,8.294331814918092,COMPLETE
177,0.0,2026-01-12 15:24:39.377462,2026-01-12 15:24:39.386918,0 days 00:00:00.009456,55.01965330741555,88.85819023817153,5.946476897067779,COMPLETE
178,-1000000000.0,2026-01-12 15:24:39.386918,2026-01-12 15:24:39.402614,0 days 00:00:00.015696,24.503639339127428,110.61420985096834,14.072870101272057,COMPLETE
179,-1000000000.0,2026-01-12 15:24:39.402614,2026-01-12 15:24:39.416636,0 days 00:00:00.014022,48.31332943641441,67.62529842861505,5.173381179304313,COMPLETE
180,-1000000000.0,2026-01-12 15:24:39.416636,2026-01-12 15:24:39.431202,0 days 00:00:00.014566,38.256756418111856,80.24304749053559,8.028467794862811,COMPLETE
181,0.0,2026-01-12 15:24:39.431202,2026-01-12 15:24:39.441723,0 days 00:00:00.010521,53.00066474456969,76.62711632854699,4.57690603748307,COMPLETE
182,0.0,2026-01-12 15:24:39.441723,2026-01-12 15:24:39.450888,0 days 00:00:00.009165,59.08729377157214,74.85204235045181,6.895849880392237,COMPLETE
183,0.0,2026-01-12 15:24:39.450888,2026-01-12 15:24:39.460335,0 days 00:00:00.009447,54.18757498519977,86.01948466896278,6.5705429187641995,COMPLETE
184,0.0,2026-01-12 15:24:39.460335,2026-01-12 15:24:39.470348,0 days 00:00:00.010013,0.6723915499833906,62.42708618758047,7.2677491332348065,COMPLETE
185,-1000000000.0,2026-01-12 15:24:39.471348,2026-01-12 15:24:39.485865,0 days 00:00:00.014517,7.194832445676528,66.10887667226237,8.85412010648311,COMPLETE
186,0.0,2026-01-12 15:24:39.485865,2026-01-12 15:24:39.495254,0 days 00:00:00.009389,44.384289456456735,90.29549380819846,9.874578890643837,COMPLETE
187,-1000000000.0,2026-01-12 15:24:39.495254,2026-01-12 15:24:39.509579,0 days 00:00:00.014325,57.696596945012665,18.10586331509802,7.932334371198157,COMPLETE
188,0.0,2026-01-12 15:24:39.510581,2026-01-12 15:24:39.519686,0 days 00:00:00.009105,-10.267309453420776,70.24202207512728,7.459419644405985,COMPLETE
189,0.0,2026-01-12 15:24:39.520686,2026-01-12 15:24:39.529775,0 days 00:00:00.009089,49.592301839575114,7.001859624095159,14.55751319724964,COMPLETE
190,-1000000000.0,2026-01-12 15:24:39.529775,2026-01-12 15:24:39.544755,0 days 00:00:00.014980,22.074142097425554,107.46708765998903,9.326934831779848,COMPLETE
191,0.0,2026-01-12 15:24:39.545756,2026-01-12 15:24:39.555228,0 days 00:00:00.009472,-16.729201824042107,58.301875849947244,6.923510139342339,COMPLETE
192,0.0,2026-01-12 15:24:39.555228,2026-01-12 15:24:39.564687,0 days 00:00:00.009459,-11.858934644306803,67.96611537965596,7.686397943222957,COMPLETE
193,0.0,2026-01-12 15:24:39.564687,2026-01-12 15:24:39.573873,0 days 00:00:00.009186,-14.314101949366673,72.15287058242441,3.3293466153825704,COMPLETE
194,0.0,2026-01-12 15:24:39.574874,2026-01-12 15:24:39.584030,0 days 00:00:00.009156,-11.687061250874105,64.5201406153121,8.57350787833182,COMPLETE
195,0.0,2026-01-12 15:24:39.584030,2026-01-12 15:24:39.595247,0 days 00:00:00.011217,-6.00102503750566,54.930533305510885,8.23563093570352,COMPLETE
196,0.0,2026-01-12 15:24:39.595247,2026-01-12 15:24:39.606357,0 days 00:00:00.011110,-7.412783951864699,92.86757783831113,7.209760845926101,COMPLETE
197,-1000000000.0,2026-01-12 15:24:39.606357,2026-01-12 15:24:39.621370,0 days 00:00:00.015013,41.893299121610795,96.61516113902924,9.501549344152641,COMPLETE
198,0.0,2026-01-12 15:24:39.621370,2026-01-12 15:24:39.631785,0 days 00:00:00.010415,33.0578130780427,26.268794627693367,13.352036921551544,COMPLETE
199,0.0,2026-01-12 15:24:39.631785,2026-01-12 15:24:39.641997,0 days 00:00:00.010212,13.478097112828813,32.42118017965613,2.7815144190325465,COMPLETE
200,-1000000000.0,2026-01-12 15:24:39.641997,2026-01-12 15:24:39.658272,0 days 00:00:00.016275,36.37019451219545,43.69551287972178,8.99681461700455,COMPLETE
201,0.0,2026-01-12 15:24:39.658272,2026-01-12 15:24:39.668083,0 days 00:00:00.009811,-4.290613045609303,88.34877439295143,10.860086465945429,COMPLETE
202,0.0,2026-01-12 15:24:39.668083,2026-01-12 15:24:39.678222,0 days 00:00:00.010139,8.736306766205374,92.52794927491838,9.25651480520065,COMPLETE
203,0.0,2026-01-12 15:24:39.679221,2026-01-12 15:24:39.688614,0 days 00:00:00.009393,-0.45358925260074767,13.648302498253901,14.154916402665368,COMPLETE
204,0.0,2026-01-12 15:24:39.689615,2026-01-12 15:24:39.698931,0 days 00:00:00.009316,5.058967952731361,85.27454038937435,10.15693356389998,COMPLETE
205,0.0,2026-01-12 15:24:39.698931,2026-01-12 15:24:39.708597,0 days 00:00:00.009666,-15.587689425954236,99.00447955943676,14.759375853751276,COMPLETE
206,0.0,2026-01-12 15:24:39.708597,2026-01-12 15:24:39.717916,0 days 00:00:00.009319,-1.7532242690430246,82.92095497973794,9.673987713881166,COMPLETE
207,0.0,2026-01-12 15:24:39.718914,2026-01-12 15:24:39.728209,0 days 00:00:00.009295,2.667052849994093,46.17640510047503,3.746691056167976,COMPLETE
208,0.0,2026-01-12 15:24:39.728209,2026-01-12 15:24:39.738578,0 days 00:00:00.010369,26.532994831805794,69.67115428552376,8.70822633274846,COMPLETE
209,0.0,2026-01-12 15:24:39.738578,2026-01-12 15:24:39.747925,0 days 00:00:00.009347,-9.85115298322932,74.75463514220091,7.528529637747751,COMPLETE
210,0.0,2026-01-12 15:24:39.747925,2026-01-12 15:24:39.757605,0 days 00:00:00.009680,10.590737639033996,94.57912100765668,7.859649115418586,COMPLETE
211,0.0,2026-01-12 15:24:39.758760,2026-01-12 15:24:39.767767,0 days 00:00:00.009007,30.832299932306885,35.73605964960146,10.44538105329222,COMPLETE
212,0.0,2026-01-12 15:24:39.767767,2026-01-12 15:24:39.778805,0 days 00:00:00.011038,28.126616075572844,37.419984695176524,10.19685983796861,COMPLETE
213,0.0,2026-01-12 15:24:39.778805,2026-01-12 15:24:39.788645,0 days 00:00:00.009840,34.993420830709894,40.740598780071224,10.619077768138563,COMPLETE
214,0.0,2026-01-12 15:24:39.788645,2026-01-12 15:24:39.798653,0 days 00:00:00.010008,40.745186184823716,33.535568788307,10.045259633733327,COMPLETE
215,0.0,2026-01-12 15:24:39.798653,2026-01-12 15:24:39.808862,0 days 00:00:00.010209,-12.769521537527067,115.44745479706624,0.004112072351446727,COMPLETE
216,-1000000000.0,2026-01-12 15:24:39.808862,2026-01-12 15:24:39.823516,0 days 00:00:00.014654,38.916053548835364,89.90502966007975,12.075864289866885,COMPLETE
217,0.0,2026-01-12 15:24:39.823516,2026-01-12 15:24:39.833046,0 days 00:00:00.009530,33.33051125096445,101.66454258917825,11.103887300951515,COMPLETE
218,-1000000000.0,2026-01-12 15:24:39.833046,2026-01-12 15:24:39.847931,0 days 00:00:00.014885,29.485588990921794,112.11437414441835,14.41269137310048,COMPLETE
219,-1000000000.0,2026-01-12 15:24:39.847931,2026-01-12 15:24:39.862879,0 days 00:00:00.014948,16.49482447581505,66.89231970339259,9.72694571454631,COMPLETE
220,0.0,2026-01-12 15:24:39.863880,2026-01-12 15:24:39.874113,0 days 00:00:00.010233,4.088523902774835,28.420013156985313,9.025569405454972,COMPLETE
221,0.0,2026-01-12 15:24:39.874113,2026-01-12 15:24:39.883181,0 days 00:00:00.009068,31.716497584369172,25.160885779489547,2.284392609017091,COMPLETE
222,0.0,2026-01-12 15:24:39.883181,2026-01-12 15:24:39.893009,0 days 00:00:00.009828,29.59186935301503,30.138333361155674,3.1711257399809214,COMPLETE
223,-1000000000.0,2026-01-12 15:24:39.894011,2026-01-12 15:24:39.908289,0 days 00:00:00.014278,27.72309211056153,19.419536592134442,3.5354488941910733,COMPLETE
224,0.0,2026-01-12 15:24:39.909290,2026-01-12 15:24:39.918428,0 days 00:00:00.009138,25.63458565375312,40.17169923975317,2.954549174470599,COMPLETE
225,0.0,2026-01-12 15:24:39.918428,2026-01-12 15:24:39.928261,0 days 00:00:00.009833,23.354923536241472,49.72504932706864,2.6126042759903485,COMPLETE
226,-1000000000.0,2026-01-12 15:24:39.928261,2026-01-12 15:24:39.944014,0 days 00:00:00.015753,19.97502776539179,86.56768166140021,13.829342245518069,COMPLETE
227,-1000000000.0,2026-01-12 15:24:39.944014,2026-01-12 15:24:39.958719,0 days 00:00:00.014705,-13.539747214926178,23.388017007594186,7.039560169078019,COMPLETE
228,-1000000000.0,2026-01-12 15:24:39.959720,2026-01-12 15:24:39.974350,0 days 00:00:00.014630,1.10292331173466,60.83483078643085,6.325486890378371,COMPLETE
229,0.0,2026-01-12 15:24:39.975351,2026-01-12 15:24:39.984559,0 days 00:00:00.009208,6.797233762645577,91.3383104739808,9.303472444777,COMPLETE
230,-1000000000.0,2026-01-12 15:24:39.985556,2026-01-12 15:24:39.999801,0 days 00:00:00.014245,36.92879475751282,72.35634574366699,8.456823885064797,COMPLETE
231,-1000000000.0,2026-01-12 15:24:39.999801,2026-01-12 15:24:40.014909,0 days 00:00:00.015108,-18.674489839948237,9.634056773600856,10.244293897405587,COMPLETE
232,0.0,2026-01-12 15:24:40.015910,2026-01-12 15:24:40.025531,0 days 00:00:00.009621,43.399504317760965,97.18358810671872,9.47329912390578,COMPLETE
233,0.0,2026-01-12 15:24:40.025531,2026-01-12 15:24:40.035577,0 days 00:00:00.010046,55.97550334581889,94.93415395880304,10.734124108235774,COMPLETE
234,0.0,2026-01-12 15:24:40.035577,2026-01-12 15:24:40.045827,0 days 00:00:00.010250,46.11981186735533,100.38708729800835,1.4481058427713323,COMPLETE
235,-1000000000.0,2026-01-12 15:24:40.045827,2026-01-12 15:24:40.060257,0 days 00:00:00.014430,33.49206893310853,98.02456641934475,11.404799850283595,COMPLETE
236,-1000000000.0,2026-01-12 15:24:40.060257,2026-01-12 15:24:40.075734,0 days 00:00:00.015477,30.23047286336619,119.93893289961082,10.358534790014323,COMPLETE
237,0.0,2026-01-12 15:24:40.075734,2026-01-12 15:24:40.085115,0 days 00:00:00.009381,-11.954883921870904,91.76067181777607,14.265909908160552,COMPLETE
238,0.0,2026-01-12 15:24:40.085115,2026-01-12 15:24:40.095364,0 days 00:00:00.010249,-14.658619341493734,16.75576189201944,9.759570051180624,COMPLETE
239,-1000000000.0,2026-01-12 15:24:40.096365,2026-01-12 15:24:40.111640,0 days 00:00:00.015275,39.786479965560076,104.16848545329361,14.716216910637796,COMPLETE
240,-1000000000.0,2026-01-12 15:24:40.111640,2026-01-12 15:24:40.127828,0 days 00:00:00.016188,51.40202372485949,45.32621055549913,3.966521539416721,COMPLETE
241,0.0,2026-01-12 15:24:40.127828,2026-01-12 15:24:40.138685,0 days 00:00:00.010857,13.02468448392625,109.65394343417472,2.08984871710663,COMPLETE
242,0.0,2026-01-12 15:24:40.138685,2026-01-12 15:24:40.147966,0 days 00:00:00.009281,9.852025381263248,113.25463372723299,1.1200965766240436,COMPLETE
243,0.0,2026-01-12 15:24:40.147966,2026-01-12 15:24:40.158632,0 days 00:00:00.010666,11.233334489788408,107.53542371672408,12.58597363853514,COMPLETE
244,0.0,2026-01-12 15:24:40.158632,2026-01-12 15:24:40.171054,0 days 00:00:00.012422,-8.744187109221425,93.79640962535888,10.001648595694322,COMPLETE
245,-1000000000.0,2026-01-12 15:24:40.171054,2026-01-12 15:24:40.186534,0 days 00:00:00.015480,42.691761181298126,42.99129298087172,0.2905556035080963,COMPLETE
246,0.0,2026-01-12 15:24:40.187535,2026-01-12 15:24:40.197187,0 days 00:00:00.009652,14.334814660436376,102.21626897681199,0.6235559659804644,COMPLETE
247,0.0,2026-01-12 15:24:40.197187,2026-01-12 15:24:40.207684,0 days 00:00:00.010497,53.867291838744485,96.09460327972458,5.6920558510586305,COMPLETE
248,0.0,2026-01-12 15:24:40.207684,2026-01-12 15:24:40.217445,0 days 00:00:00.009761,44.75400546974522,88.29153261734001,4.218146014022306,COMPLETE
249,-1000000000.0,2026-01-12 15:24:40.217445,2026-01-12 15:24:40.232979,0 days 00:00:00.015534,12.059703592371164,63.86226145672439,4.8022397845970355,COMPLETE
250,-1000000000.0,2026-01-12 15:24:40.232979,2026-01-12 15:24:40.248901,0 days 00:00:00.015922,-2.5185534924643154,67.75485177517633,9.088021236637264,COMPLETE
251,0.0,2026-01-12 15:24:40.248901,2026-01-12 15:24:40.259776,0 days 00:00:00.010875,17.703277477188035,109.05514287593319,7.582094568330382,COMPLETE
252,0.0,2026-01-12 15:24:40.259776,2026-01-12 15:24:40.269723,0 days 00:00:00.009947,9.371215910426,116.21290178065944,6.695432751325293,COMPLETE
253,0.0,2026-01-12 15:24:40.269723,2026-01-12 15:24:40.280756,0 days 00:00:00.011033,7.611383910542746,5.460103794132213,1.4735100791726947,COMPLETE
254,0.0,2026-01-12 15:24:40.280756,2026-01-12 15:24:40.290875,0 days 00:00:00.010119,-10.893909299360157,70.87329074828567,8.836311917699371,COMPLETE
255,0.0,2026-01-12 15:24:40.290875,2026-01-12 15:24:40.301348,0 days 00:00:00.010473,-16.40642112376825,105.4237015106522,14.105336586892115,COMPLETE
256,-1000000000.0,2026-01-12 15:24:40.301348,2026-01-12 15:24:40.316406,0 days 00:00:00.015058,35.090029924767606,51.652672713591095,7.2605194982554995,COMPLETE
257,-1000000000.0,2026-01-12 15:24:40.317406,2026-01-12 15:24:40.332110,0 days 00:00:00.014704,24.8593602084167,99.56575583127409,8.188991553626387,COMPLETE
258,-1000000000.0,2026-01-12 15:24:40.333252,2026-01-12 15:24:40.348093,0 days 00:00:00.014841,27.344555033848188,77.34716055182747,10.965548720091657,COMPLETE
259,-1000000000.0,2026-01-12 15:24:40.348093,2026-01-12 15:24:40.363390,0 days 00:00:00.015297,38.19353612805446,47.77873314670967,3.420676498261476,COMPLETE
260,-1000000000.0,2026-01-12 15:24:40.363390,2026-01-12 15:24:40.379249,0 days 00:00:00.015859,5.956952970242028,12.819654438768483,9.445679780680015,COMPLETE
261,-1000000000.0,2026-01-12 15:24:40.379249,2026-01-12 15:24:40.394848,0 days 00:00:00.015599,32.03861040251289,66.00167031463303,14.477781913357465,COMPLETE
262,-1000000000.0,2026-01-12 15:24:40.394848,2026-01-12 15:24:40.410462,0 days 00:00:00.015614,48.11449266137332,35.169096594326525,13.56878922640933,COMPLETE
263,0.0,2026-01-12 15:24:40.410462,2026-01-12 15:24:40.421275,0 days 00:00:00.010813,-13.677786063639333,89.88936262093668,5.388445979723785,COMPLETE
264,-1000000000.0,2026-01-12 15:24:40.421275,2026-01-12 15:24:40.435923,0 days 00:00:00.014648,21.659854506041462,92.14447870818442,8.578311854761367,COMPLETE
265,0.0,2026-01-12 15:24:40.435923,2026-01-12 15:24:40.446511,0 days 00:00:00.010588,2.763353263934592,26.862400272331016,10.576359677547897,COMPLETE
266,-1000000000.0,2026-01-12 15:24:40.446511,2026-01-12 15:24:40.461874,0 days 00:00:00.015363,28.10637121780551,21.65317807191026,9.821549773839543,COMPLETE
267,-1000000000.0,2026-01-12 15:24:40.461874,2026-01-12 15:24:40.477213,0 days 00:00:00.015339,15.069490552032722,80.14674451468439,3.0879261321440703,COMPLETE
268,0.0,2026-01-12 15:24:40.478369,2026-01-12 15:24:40.487492,0 days 00:00:00.009123,11.570152968000368,111.91063266567438,8.053546533157158,COMPLETE
269,0.0,2026-01-12 15:24:40.488493,2026-01-12 15:24:40.498842,0 days 00:00:00.010349,-12.681634319987293,38.86563964361085,14.815940099712918,COMPLETE
270,0.0,2026-01-12 15:24:40.498842,2026-01-12 15:24:40.509801,0 days 00:00:00.010959,56.66705596123911,86.77644155291644,13.945104265081216,COMPLETE
271,0.0,2026-01-12 15:24:40.509801,2026-01-12 15:24:40.519212,0 days 00:00:00.009411,9.002839781642914,96.8826207745966,9.27769245157144,COMPLETE
272,-1000000000.0,2026-01-12 15:24:40.519212,2026-01-12 15:24:40.535304,0 days 00:00:00.016092,-9.247046034913481,30.133582171832344,1.889579729670567,COMPLETE
273,-1000000000.0,2026-01-12 15:24:40.535304,2026-01-12 15:24:40.550327,0 days 00:00:00.015023,-0.42569955120569036,69.1516687178606,0.9290362137131263,COMPLETE
274,0.0,2026-01-12 15:24:40.550327,2026-01-12 15:24:40.558805,0 days 00:00:00.008478,-4.45850985162892,73.27306652221671,3.8012266762249354,COMPLETE
275,0.0,2026-01-12 15:24:40.558805,2026-01-12 15:24:40.568876,0 days 00:00:00.010071,13.222094049311396,103.55957914478151,6.996560734116896,COMPLETE
276,0.0,2026-01-12 15:24:40.568876,2026-01-12 15:24:40.577415,0 days 00:00:00.008539,41.67458491730716,94.70133323222981,7.834914230373961,COMPLETE
277,-1000000000.0,2026-01-12 15:24:40.577415,2026-01-12 15:24:40.594058,0 days 00:00:00.016643,-14.467606110534334,41.47440038159822,9.637699983868295,COMPLETE
278,0.0,2026-01-12 15:24:40.594058,2026-01-12 15:24:40.605427,0 days 00:00:00.011369,58.69408932738476,100.19707876590931,9.009748555200403,COMPLETE
279,-1000000000.0,2026-01-12 15:24:40.605427,2026-01-12 15:24:40.622664,0 days 00:00:00.017237,36.456084013755714,106.73796705534599,6.5475623212297025,COMPLETE
280,-1000000000.0,2026-01-12 15:24:40.622664,2026-01-12 15:24:40.639030,0 days 00:00:00.016366,4.450306208223527,0.6515539623448294,7.411765081537034,COMPLETE
281,0.0,2026-01-12 15:24:40.639030,2026-01-12 15:24:40.647980,0 days 00:00:00.008950,18.634813250569035,114.63729025948481,14.23509695051464,COMPLETE
282,-1000000000.0,2026-01-12 15:24:40.653237,2026-01-12 15:24:40.669217,0 days 00:00:00.015980,26.103366627867658,83.62471323759598,6.142226022964727,COMPLETE
283,-1000000000.0,2026-01-12 15:24:40.669217,2026-01-12 15:24:40.680973,0 days 00:00:00.011756,28.806660108490487,90.8547497698604,9.992494490856524,COMPLETE
284,0.0,2026-01-12 15:24:40.684980,2026-01-12 15:24:40.690663,0 days 00:00:00.005683,-16.152458314246743,64.89317972434557,4.406725692559203,COMPLETE
285,0.0,2026-01-12 15:24:40.690663,2026-01-12 15:24:40.702266,0 days 00:00:00.011603,30.969284970532982,87.58162970630646,8.71455500624021,COMPLETE
286,0.0,2026-01-12 15:24:40.702266,2026-01-12 15:24:40.716437,0 days 00:00:00.014171,8.400432580983118,44.521137611618656,10.284440454499077,COMPLETE
287,0.0,2026-01-12 15:24:40.716437,2026-01-12 15:24:40.722647,0 days 00:00:00.006210,1.5155186257820041,36.48402562709907,12.952273697710966,COMPLETE
288,0.0,2026-01-12 15:24:40.722647,2026-01-12 15:24:40.735488,0 days 00:00:00.012841,-6.654757671227525,98.35426122819783,14.915083563391558,COMPLETE
289,0.0,2026-01-12 15:24:40.735488,2026-01-12 15:24:40.747855,0 days 00:00:00.012367,23.719376086933803,62.10894222190088,2.5837362581954286,COMPLETE
290,0.0,2026-01-12 15:24:40.747855,2026-01-12 15:24:40.755661,0 days 00:00:00.007806,49.64997009405208,93.38498667445963,3.5419143863006735,COMPLETE
291,-1000000000.0,2026-01-12 15:24:40.755661,2026-01-12 15:24:40.773825,0 days 00:00:00.018164,-11.866588560739117,56.03789162460119,4.950066464402248,COMPLETE
292,0.0,2026-01-12 15:24:40.773825,2026-01-12 15:24:40.785541,0 days 00:00:00.011716,-10.321776422775054,3.520076276364623,8.310121708775178,COMPLETE
293,0.0,2026-01-12 15:24:40.785541,2026-01-12 15:24:40.795968,0 days 00:00:00.010427,20.495180424070305,33.95137582085783,13.675041146162346,COMPLETE
294,-1000000000.0,2026-01-12 15:24:40.795968,2026-01-12 15:24:40.811578,0 days 00:00:00.015610,10.438346326028377,69.2895251437262,14.446285370951768,COMPLETE
295,-1000000000.0,2026-01-12 15:24:40.811578,2026-01-12 15:24:40.827956,0 days 00:00:00.016378,40.35826713766637,108.93172473401413,11.320566230619217,COMPLETE
296,0.0,2026-01-12 15:24:40.827956,2026-01-12 15:24:40.839660,0 days 00:00:00.011704,15.630648190374089,110.68392736643837,11.636022304962351,COMPLETE
297,0.0,2026-01-12 15:24:40.839660,2026-01-12 15:24:40.847659,0 days 00:00:00.007999,7.197465075457192,89.59978206884853,9.037737504747662,COMPLETE
298,-1000000000.0,2026-01-12 15:24:40.847659,2026-01-12 15:24:40.870363,0 days 00:00:00.022704,33.74990839928962,52.87879811208833,9.485280370085915,COMPLETE
299,0.0,2026-01-12 15:24:40.870363,2026-01-12 15:24:40.875889,0 days 00:00:00.005526,11.730243407043961,74.5278997629627,3.0917703897452653,COMPLETE
